id,name,link
CH417,シューマン,https://bgm.tv/character/5044
CH418,ギュンター・ゲーデリッツ,https://bgm.tv/character/5045
CH419,ナウシカ / 娜乌西卡,https://bgm.tv/character/255
CH420,クシャナ / 库夏娜,https://bgm.tv/character/60205
CH421,ユパ,https://bgm.tv/character/6891
CH422,アスベル / 阿斯贝鲁,https://bgm.tv/character/6892
CH423,巨神兵 / 巨神兵,https://bgm.tv/character/17948
CH424,苗木野そら / 苗木野空,https://bgm.tv/character/6513
CH425,レイラ・ハミルトン / 蕾拉·汉密尔顿,https://bgm.tv/character/1980
CH426,ロゼッタ・パッセル / 罗赛塔·帕赛尔,https://bgm.tv/character/7747
CH427,メイ・ウォン / 王梅,https://bgm.tv/character/50941
CH428,レオン・オズワルド / 莱昂·渥兹伍尔,https://bgm.tv/character/50942
CH429,ミア・ギエム / 米娅·盖伦,https://bgm.tv/character/7135
CH430,アンナ・ハート / 安娜·哈特,https://bgm.tv/character/50943
CH431,マリオン / 玛莉恩,https://bgm.tv/character/50944
CH432,フール / 愚者,https://bgm.tv/character/50945
CH433,ルルーシュ・ランペルージ / 鲁路修·兰佩路基,https://bgm.tv/character/1
CH434,枢木スザク / 枢木朱雀,https://bgm.tv/character/2
CH435,C.C. / C.C.,https://bgm.tv/character/3
CH436,紅月カレン / 红月华莲,https://bgm.tv/character/2243
CH437,ナナリー・ランペルージ / 娜娜莉·兰佩路基,https://bgm.tv/character/3272
CH438,シャーリー・フェネット / 夏莉·菲内特,https://bgm.tv/character/3437
CH439,ミレイ・アッシュフォード / 米蕾·阿什弗德,https://bgm.tv/character/3438
CH440,リヴァル・カルデモンド / 利瓦尔·卡路迪蒙特,https://bgm.tv/character/3456
CH441,ニーナ・アインシュタイン / 妮娜·爱因斯坦,https://bgm.tv/character/39610
CH442,百江なぎさ / 百江渚,https://bgm.tv/character/21951
CH443,シャルロッテ / 夏洛特,https://bgm.tv/character/22397
CH444,上杉達也 / 上杉达也,https://bgm.tv/character/11300
CH445,上杉和也,https://bgm.tv/character/6860
CH446,浅倉南 / 浅仓南,https://bgm.tv/character/6861
CH447,原田正平 / 原田正平,https://bgm.tv/character/6862
CH448,南の父,https://bgm.tv/character/10396
CH449,黒木武 / 黑木武,https://bgm.tv/character/10397
CH450,監督,https://bgm.tv/character/10398
CH451,先生,https://bgm.tv/character/10400
CH452,母親,https://bgm.tv/character/10402
CH453,ロラン・セアック,https://bgm.tv/character/6018
CH454,キエル・ハイム,https://bgm.tv/character/6020
CH455,ソシエ・ハイム,https://bgm.tv/character/6021
CH456,ディアナ・ソレル,https://bgm.tv/character/6022
CH457,グエン・サード・ラインフォード,https://bgm.tv/character/6024
CH458,ハリー・オード,https://bgm.tv/character/6023
CH459,リリ・ボルジャーノ,https://bgm.tv/character/6025
CH460,シド・ムンザ,https://bgm.tv/character/6026
CH461,ヤーニ・オビュス,https://bgm.tv/character/6027
CH462,ナンダバ・ナオ太 / 南束直太,https://bgm.tv/character/8327
CH463,ハルハラ・ハル子 / 春原晴子,https://bgm.tv/character/16967
CH464,サメジマ・マミ美 / 鲛岛真见美,https://bgm.tv/character/8328
CH465,ニナモリ・エリ / 蜷守惠理,https://bgm.tv/character/16968
CH466,マナベ・ガク / 阿学,https://bgm.tv/character/60177
CH467,マサムネ・マサシ / 政志,https://bgm.tv/character/8383
CH468,ミヤジ・ジュンコ / 宫路纯子,https://bgm.tv/character/60178
CH469,ナンダバ・カモン / 南束卡门,https://bgm.tv/character/8373
CH470,ナンダバ・シゲクニ / 南束系国,https://bgm.tv/character/60179
CH471,田名部愛 / 田名部爱,https://bgm.tv/character/6526
CH472,星野八郎太 / 星野八郎太,https://bgm.tv/character/12937
CH473,フィー・カーマイケル / 菲,https://bgm.tv/character/12938
CH474,クレア・ロンド / 克莱尔,https://bgm.tv/character/12939
CH475,ユーリ・ミハイロコフ / 尤里,https://bgm.tv/character/12940
CH476,アルヴィンド・ラビィ / 拉比,https://bgm.tv/character/12941
CH477,エーデルガルド・リヴェラ / 埃德尔,https://bgm.tv/character/12942
CH478,フィリップ・マイヤーズ / 菲利普,https://bgm.tv/character/12943
CH479,ノノ,https://bgm.tv/character/71011
CH480,八神太一 / 八神太一,https://bgm.tv/character/5151
CH481,武之内空 / 武之内空,https://bgm.tv/character/5152
CH482,石田ヤマト / 石田大和,https://bgm.tv/character/5153
CH483,泉光子郎 / 泉光子郎,https://bgm.tv/character/5154
CH484,太刀川ミミ / 太刀川美美,https://bgm.tv/character/5155
CH485,高石タケル / 高石岳,https://bgm.tv/character/5156
CH486,城戸丈 / 城户丈,https://bgm.tv/character/5157
CH487,八神ヒカリ / 八神光,https://bgm.tv/character/5215
CH488,アグモン / 亚古兽,https://bgm.tv/character/5166
CH489,中嶋陽子 / 中岛阳子,https://bgm.tv/character/1985
CH490,景麒,https://bgm.tv/character/11246
CH491,小松三郎尚隆 / 尚隆,https://bgm.tv/character/55097
CH492,六太 / 六太,https://bgm.tv/character/5059
CH493,蒿里 / 泰麒,https://bgm.tv/character/5061
CH494,楽俊 / 乐俊,https://bgm.tv/character/11876
CH495,蒼猿 / 苍猿,https://bgm.tv/character/5060
CH496,白汕子 / 白汕子,https://bgm.tv/character/60130
CH497,大木鈴 / 大木铃,https://bgm.tv/character/5064
CH498,猿飛あやめ / 猿飞菖蒲,https://bgm.tv/character/3049
CH499,綾瀬千早 / 绫濑千早,https://bgm.tv/character/13414
CH500,真島太一 / 真岛太一,https://bgm.tv/character/13419
CH501,綿谷新 / 绵谷新,https://bgm.tv/character/13418
CH502,西田優征 / 西田优征,https://bgm.tv/character/13421
CH503,大江奏 / 大江奏,https://bgm.tv/character/13420
CH504,駒野勉 / 驹野勉,https://bgm.tv/character/13422
CH505,花野菫 / 花野堇,https://bgm.tv/character/17764
CH506,筑波秋博 / 筑波秋博,https://bgm.tv/character/17763
CH507,若宮詩暢 / 若宫诗畅,https://bgm.tv/character/13423
CH508,真城最高 / 真城最高,https://bgm.tv/character/10498
CH509,高木秋人 / 高木秋人,https://bgm.tv/character/10499
CH510,亜豆美保 / 亚豆美保,https://bgm.tv/character/10502
CH511,見吉香耶 / 见吉香耶,https://bgm.tv/character/10504
CH512,新妻エイジ / 新妻英二,https://bgm.tv/character/10505
CH513,服部哲 / 服部哲,https://bgm.tv/character/10509
CH514,岩瀬愛子 / 岩濑爱子,https://bgm.tv/character/10835
CH515,福田真太 / 福田真太,https://bgm.tv/character/11445
CH516,中井巧朗 / 中井巧朗,https://bgm.tv/character/11446
CH517,ヴィンセント・ボラージュ / 文森特,https://bgm.tv/character/86283
CH518,エレクトラ・オヴィロゥ / 伊莱克特拉,https://bgm.tv/character/86284
CH519,イビバップ,https://bgm.tv/character/8380
CH520,出雲暁 / 出云暁,https://bgm.tv/character/11608
CH521,進藤ヒカル / 进藤光,https://bgm.tv/character/215
CH522,藤原佐為 / 藤原佐为,https://bgm.tv/character/216
CH523,塔矢アキラ / 塔矢亮,https://bgm.tv/character/217
CH524,筒井公宏 / 筒井公宏,https://bgm.tv/character/6991
CH525,緒方精次 / 绪方精次,https://bgm.tv/character/6992
CH526,和谷義高 / 和谷义高,https://bgm.tv/character/6993
CH527,岸本薫 / 岸本薰,https://bgm.tv/character/7107
CH528,尹先生 / 尹教练,https://bgm.tv/character/7108
CH529,奈瀬明日美 / 奈濑明日美,https://bgm.tv/character/7109
CH530,阿良々木暦 / 阿良良木历,https://bgm.tv/character/707
CH531,戦場ヶ原ひたぎ / 战场原黑仪,https://bgm.tv/character/706
CH532,八九寺真宵 / 八九寺真宵,https://bgm.tv/character/708
CH533,神原駿河 / 神原骏河,https://bgm.tv/character/709
CH534,千石撫子 / 千石抚子,https://bgm.tv/character/710
CH535,羽川翼 / 羽川翼,https://bgm.tv/character/711
CH536,ブラック羽川 / 黑羽川,https://bgm.tv/character/9368
CH537,忍野メメ / 忍野咩咩,https://bgm.tv/character/712
CH538,忍野忍 / 忍野忍,https://bgm.tv/character/1211
CH539,林田高志 / 林田高志,https://bgm.tv/character/44403
CH540,クレア・スタンフィールド / 克雷亚·斯坦菲尔德,https://bgm.tv/character/54474
CH541,アイザック・ディアン / 艾萨克·迪安,https://bgm.tv/character/10739
CH542,ミリア・ハーヴェント / 蜜莉亚·哈文德,https://bgm.tv/character/3133
CH543,フィーロ・プロシェンツォ / 菲洛·普罗辛琪奥,https://bgm.tv/character/11765
CH544,ヒューイ・ラフォレット / 修伊·拉弗雷特,https://bgm.tv/character/54436
CH545,ラック・ガンドール / 拉克.甘多鲁,https://bgm.tv/character/54456
CH546,ルーア・クライン / 露亚·克莱因,https://bgm.tv/character/54459
CH547,グスターヴォ・バジェッタ / Gustavo Bagetta,https://bgm.tv/character/54465
CH548,ジャグジー・スプロット / 扎克吉·斯普劳特,https://bgm.tv/character/54469
CH549,ダンディ / 丹迪,https://bgm.tv/character/23248
CH550,QT / QT,https://bgm.tv/character/23249
CH551,ミャウ / 阿喵,https://bgm.tv/character/23250
CH552,ゲル博士 / 格尔博士,https://bgm.tv/character/24070
CH553,ビー / 比,https://bgm.tv/character/24071
CH554,ハニー / 哈妮,https://bgm.tv/character/24072
CH555,スカーレット / 斯卡蕾特,https://bgm.tv/character/24073
CH556,ポー,https://bgm.tv/character/26460
CH557,ソバカス / 雀斑,https://bgm.tv/character/41164
CH558,ヒヨリ / 日和,https://bgm.tv/character/41972
CH559,ヒナタ / 日向,https://bgm.tv/character/76543
CH560,タカヤ・ノリコ / 高屋法子,https://bgm.tv/character/3174
CH561,アマノ・カズミ / 天野和美,https://bgm.tv/character/3175
CH562,ユング・フロイト / 荣格·佛洛依德,https://bgm.tv/character/14080
CH563,オオタ・コウイチロウ / 太田浩一郎,https://bgm.tv/character/14081
CH564,ヒグチ・キミコ / 樋口纪美子,https://bgm.tv/character/14082
CH565,タシロ・タツミ / 田代辰巳,https://bgm.tv/character/14083
CH566,副長,https://bgm.tv/character/14084
CH567,スミス・トーレン / 史密斯·托雷,https://bgm.tv/character/14085
CH568,カシハラ・レイコ,https://bgm.tv/character/14086
CH569,WALL.E / 瓦力,https://bgm.tv/character/73435
CH570,EVE / 伊芙,https://bgm.tv/character/73436
CH571,アーカード / 阿卡德,https://bgm.tv/character/15029
CH572,インテグラル・ファルブルケ・ウィンゲーツ・ヘルシング / 因特古拉·范布隆克·温盖茨·海辛,https://bgm.tv/character/6688
CH573,セラス・ヴィクトリア / 塞拉斯·维克多利亚,https://bgm.tv/character/6689
CH574,少佐 / 少校,https://bgm.tv/character/6696
CH575,ウォルター・C（クム）・ドルネーズ,https://bgm.tv/character/6691
CH576,エンリコ・マクスウェル,https://bgm.tv/character/6694
CH577,ピップ・ベルナドット / 培尔纳德,https://bgm.tv/character/28187
CH578,アレクサンド・アンデルセン / 亚历山大·安德鲁森,https://bgm.tv/character/6692
CH579,Großdeutsches Reich / 大德意志帝国,https://bgm.tv/character/15433
CH580,薬売り / 卖药郎,https://bgm.tv/character/10453
CH581,加世 / 加世,https://bgm.tv/character/53867
CH582,章北海 / 章北海,https://bgm.tv/character/75801
CH583,丁仪,https://bgm.tv/character/61265
CH584,ギン / 金,https://bgm.tv/character/54533
CH585,ハナ / 哈娜,https://bgm.tv/character/54534
CH586,ミユキ / 美由纪,https://bgm.tv/character/54535
CH587,清子 / 清子,https://bgm.tv/character/54541
CH588,タクシー運転手 / 出租车司机,https://bgm.tv/character/54540
CH589,花咲つぼみ／キュアブロッサム / 花咲蕾／花蕾天使,https://bgm.tv/character/10865
CH590,来海えりか／キュアマリン / 来海绘里香／海洋天使,https://bgm.tv/character/10866
CH591,明堂院いつき／キュアサンシャイン / 明堂院树／阳光天使,https://bgm.tv/character/20682
CH592,月影ゆり／キュアムーンライト / 月影百合／月光天使,https://bgm.tv/character/20681
CH593,花咲薫子 / 花咲薰子,https://bgm.tv/character/10871
CH594,志久ななみ / 志久奈奈美,https://bgm.tv/character/28425
CH595,コブラージャ / 寇布拉查,https://bgm.tv/character/58441
CH596,ダークプリキュア / 暗之美少女,https://bgm.tv/character/76707
CH597,シプレ / 希普蕾,https://bgm.tv/character/10870
CH598,カヤ / 茅,https://bgm.tv/character/34697
CH599,葦朗 / 苇朗,https://bgm.tv/character/34698
CH600,渡辺早季 / 渡边早季,https://bgm.tv/character/17235
CH601,朝比奈覚 / 朝比奈 觉,https://bgm.tv/character/17236
CH602,秋月真理亜 / 秋月真理亚,https://bgm.tv/character/17238
CH603,伊東守 / 伊东守,https://bgm.tv/character/17239
CH604,青沼瞬 / 青沼瞬,https://bgm.tv/character/17237
CH605,野狐丸 / 野狐丸,https://bgm.tv/character/17240
CH606,奇狼丸 / 奇狼丸,https://bgm.tv/character/17241
CH607,天野麗子 / 天野 丽子,https://bgm.tv/character/17242
CH608,渡辺瑞穂 / 渡边瑞穗,https://bgm.tv/character/17243
CH609,ヒメ・M・グランチェスタ / 姬·M·葛兰基斯塔,https://bgm.tv/character/78738
CH610,夏目貴志 / 夏目贵志,https://bgm.tv/character/74
CH611,ニャンコ先生/斑 / 喵先生/斑,https://bgm.tv/character/75
CH612,笹田純,https://bgm.tv/character/3149
CH613,多軌透 / 多轨透,https://bgm.tv/character/4351
CH614,西村悟,https://bgm.tv/character/4425
CH615,藤原塔子,https://bgm.tv/character/4426
CH616,藤原滋,https://bgm.tv/character/4427
CH617,田沼要 / 田沼要,https://bgm.tv/character/24932
CH618,名取周一 / 名取周一,https://bgm.tv/character/37211
CH619,リコ / 莉可,https://bgm.tv/character/49600
CH620,レグ / 雷格,https://bgm.tv/character/49601
CH621,ナナチ / 娜娜奇,https://bgm.tv/character/54943
CH622,ライザ / 莱莎,https://bgm.tv/character/7036
CH623,シギー / 西奇,https://bgm.tv/character/30757
CH624,ナット / 纳特,https://bgm.tv/character/56839
CH625,キユイ / 几维,https://bgm.tv/character/57753
CH626,ジルオ / 吉鲁欧,https://bgm.tv/character/57752
CH627,ハボルグ / 哈勃尔格,https://bgm.tv/character/59981
CH628,折木奉太郎 / 折木奉太郎,https://bgm.tv/character/14822
CH629,千反田える / 千反田爱瑠,https://bgm.tv/character/14823
CH630,福部里志 / 福部里志,https://bgm.tv/character/14824
CH631,伊原摩耶花 / 伊原摩耶花,https://bgm.tv/character/14825
CH632,遠垣内将司 / 远垣内将司,https://bgm.tv/character/15973
CH633,折木供恵 / 折木供惠,https://bgm.tv/character/15974
CH634,糸魚川養子 / 糸鱼川养子,https://bgm.tv/character/15975
CH635,入須冬実 / 入须冬实,https://bgm.tv/character/15976
CH636,江波倉子 / 江波仓子,https://bgm.tv/character/15977
CH637,蔵原走 / 藏原走,https://bgm.tv/character/64205
CH638,清瀬灰二 / 清濑灰二,https://bgm.tv/character/64206
CH639,杉山高志 / 杉山高志,https://bgm.tv/character/64209
CH640,柏崎茜 / 柏崎茜,https://bgm.tv/character/64214
CH641,城太郎 / 城太郎,https://bgm.tv/character/64207
CH642,城次郎 / 城次郎,https://bgm.tv/character/64208
CH643,岩倉雪彦 / 岩仓雪彦,https://bgm.tv/character/64211
CH644,ムサ・カマラ / 木萨·卡马拉,https://bgm.tv/character/64213
CH645,坂口洋平 / 坂口洋平,https://bgm.tv/character/64210
CH646,玉木マリ / 玉木真理,https://bgm.tv/character/58954
CH647,小淵沢報瀬 / 小渊泽报濑,https://bgm.tv/character/58955
CH648,三宅日向 / 三宅日向,https://bgm.tv/character/58956
CH649,白石結月 / 白石结月,https://bgm.tv/character/58957
CH650,藤堂吟 / 藤堂吟,https://bgm.tv/character/59738
CH651,前川かなえ / 前川佳苗,https://bgm.tv/character/59739
CH652,鮫島弓子 / 鲛岛弓子,https://bgm.tv/character/59740
CH653,高橋めぐみ / 高桥惠,https://bgm.tv/character/59741
CH654,玉木リン / 玉木凛,https://bgm.tv/character/59742
CH655,三橋廉 / 三桥廉,https://bgm.tv/character/9026
CH656,阿部隆也 / 阿部隆也,https://bgm.tv/character/10832
CH657,花井梓,https://bgm.tv/character/10833
CH658,田島悠一郎 / 田岛悠一郎,https://bgm.tv/character/10836
CH659,沖一利 / 冲一利,https://bgm.tv/character/10837
CH660,榮口勇人 / 荣口勇人,https://bgm.tv/character/10838
CH661,巢山尚志 / 巢山尚志,https://bgm.tv/character/10840
CH662,水谷文貴 / 水谷文贵,https://bgm.tv/character/13108
CH663,泉孝介 / 泉孝介,https://bgm.tv/character/13109
CH664,小此木優子 / 小此木优子,https://bgm.tv/character/6014
CH665,天沢勇子 / 天泽勇子,https://bgm.tv/character/11900
